"ID","Gene","Chromosome","Start","End","Strand","Length","BioType","Description","Ws4_L_M1","Ws4_L_M2","Ws4_L_M3","Ws4_L_SC1","Ws4_L_SC2","Ws4_L_SC3","per5_L_M1","per5_L_M2","per5_L_M3","per5_L_SC1","per5_L_SC2","per5_L_SC3","per5_L_M_vs_Ws4_L_M_pvalue","per5_L_M_vs_Ws4_L_M_padj","per5_L_M_vs_Ws4_L_M_log2FoldChange","Ws4_L_SC_vs_Ws4_L_M_pvalue","Ws4_L_SC_vs_Ws4_L_M_padj","Ws4_L_SC_vs_Ws4_L_M_log2FoldChange","per5_L_SC_vs_Ws4_L_SC_pvalue","per5_L_SC_vs_Ws4_L_SC_padj","per5_L_SC_vs_Ws4_L_SC_log2FoldChange","per5_L_SC_vs_per5_L_M_pvalue","per5_L_SC_vs_per5_L_M_padj","per5_L_SC_vs_per5_L_M_log2FoldChange","cl"
"AT1G22740.1","RABG3B","1",8049090,8050784,"+",1694,"protein_coding","Ras-related protein RABG3b [Source:UniProtKB/Swiss-Prot;Acc:O04157]",326.507136540991,348.456140238323,548.691500223237,475.265176535175,259.643492933729,491.405200775201,572.345473023081,386.81620398556,564.367892979982,371.354060584383,274.544882898667,284.861755137747,0.664046648093433,0.99997831504248,0.0948613704924412,0.0686191027499868,0.607220861877657,-0.436330995590993,0.00635865218113419,0.16292768382786,-0.604790178008395,3.01168981277764e-06,0.000181194870470921,-1.13598254409183,4
"AT1G23130.1",NA,"1",8200321,8201246,"+",925,"protein_coding","At1g23130/T26J12_10 [Source:UniProtKB/TrEMBL;Acc:O49304]",2043.98076487034,1564.73930136273,1481.899511548,1325.05718375203,1275.79840266195,1585.93000195872,1373.32043580991,1226.20648244875,752.08024292168,591.101001430656,448.103372480495,542.545473445674,0.00887663032704577,0.942343616393798,-0.607744282507511,0.235084250398402,0.890156891876229,-0.299795645547144,8.81273701288058e-10,1.0258025882993e-06,-1.44388576760489,1.11028562218903e-05,0.000538283716792538,-1.13593713064452,6
"AT3G60390.1","HAT3","3",22320580,22322661,"-",2081,"protein_coding","Homeobox-leucine zipper protein HAT3 [Source:UniProtKB/Swiss-Prot;Acc:P46602]",363.750052801308,265.205946184275,761.115053485571,253.310957726738,243.792756806261,561.767432373377,434.013772938744,345.729361564449,517.863763662723,188.044337694786,313.292380422244,278.611248330794,0.407097461605871,0.99997831504248,-0.261217003596644,0.0186150388317243,0.317755949480858,-0.810708973520572,0.0669909170801473,0.536691894993625,-0.585593433773711,0.00119422729637191,0.0228544019073482,-1.13508540369764,4
"AT2G39800.4","P5CSA","2",16598072,16603061,"-",4989,"protein_coding","Delta-1-pyrroline-5-carboxylate synthase A [Source:UniProtKB/Swiss-Prot;Acc:P54887]",5720.60890993556,2926.04892502354,1973.11230486335,1634.69066959649,1039.23806421775,769.206438248395,2700.71917542313,1218.492705528,1390.93559436652,789.920870482625,861.35257867609,531.264508179042,0.000139586493017241,0.1068165110389,-0.800026325902473,5.15254632699096e-10,2.18210336948067e-07,-1.42436837312666,0.0170996694623268,0.281202956214429,-0.51011347422675,1.23578141090316e-06,8.59470480986907e-05,-1.13445552145094,7
"AT4G26670.1","TIM22-2","4",13452117,13454139,"+",2022,"protein_coding","Chloroplastic import inner membrane translocase subunit TIM22-2 [Source:UniProtKB/Swiss-Prot;Acc:Q94EH2]",771.293270528919,93.8742918227427,210.179383694438,874.381601013929,129.745812062765,314.693993747185,887.573106985041,189.653044417916,194.756162485158,818.610107846071,135.896814890625,322.863720441375,0.961007700358128,0.99997831504248,-0.014437577132934,0.0819874432635297,0.650369469278514,-0.564712937519563,0.0498858723923676,0.472273533988781,-0.579810417685737,0.000547797010957112,0.0126408463674466,-1.13008577807237,4
"AT4G32340.1",NA,"4",15612337,15614544,"-",2207,"protein_coding","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:O49358]",1416.37668732492,337.961447866759,509.221573543263,1728.13759984448,257.212875446605,605.049613850043,1456.51987484009,377.159139543803,731.942721352895,1491.75198517918,409.357682331068,468.846549214502,0.638938469236079,0.99997831504248,-0.0738280159331444,2.87725541650369e-05,0.002885962900001,-0.728823452800251,0.00291307007724623,0.0995265368739864,-0.470764120181422,1.27188507181291e-10,2.69122258245972e-08,-1.12575955704853,4
"AT1G22370.2","UGT85A5","1",7897915,7900335,"-",2420,"protein_coding","UDP-glycosyltransferase 85A5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMF0]",197.77679202587,88.0230120162061,95.1895610254872,122.89522430031,21.2364345996131,27.9542790298951,142.256926419572,30.3516737228551,42.7807718843915,66.1161677596541,36.3298154722976,19.4599716366689,0.00496447487306464,0.724470269105161,-1.09164606152203,4.44940488427089e-05,0.00409420673033767,-1.78181737915636,0.290081150403005,0.857345970789684,-0.433111924469513,0.012249412529323,0.121366401600054,-1.12328324210384,7
"AT4G20140.1","GSO1","4",10883921,10888270,"+",4349,"protein_coding","LRR receptor-like serine/threonine-protein kinase GSO1 [Source:UniProtKB/Swiss-Prot;Acc:C0LGQ5]",83.6826530633913,48.1258067778584,101.588410924457,89.200155987169,52.5039937022697,71.2412199167108,122.667362647363,57.4616844082245,72.2619261881268,61.8563934061922,46.6856018499167,44.1303597569175,0.799962990855506,0.99997831504248,-0.0835037375946533,0.162523877995017,0.818117844711894,-0.50981991296142,0.0405493281825376,0.426500765100666,-0.692609574338198,0.00269266343537335,0.0422832834304414,-1.11892574970496,4
"AT1G25290.1","RBL10","1",8867108,8869092,"+",1984,"protein_coding","RHOMBOID-like protein 10, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4ICF4]",73.6042213140736,50.4550480466516,110.505544956761,93.3558918382387,60.4100822892893,67.6266800119237,67.4200445294484,74.7728479924195,80.5758310518659,45.2020159525614,35.4952915363386,54.6968544607367,0.486067349524086,0.99997831504248,-0.229341640872979,0.26430359081232,0.90709681070164,-0.403322348615187,0.00560904458095317,0.150337155413179,-0.937193608563995,0.00295776019880812,0.0449561946026376,-1.1111743163062,6
"AT2G34170.1",NA,"2",14427652,14430266,"+",2614,"protein_coding","Uncharacterized protein At2g34170 [Source:UniProtKB/TrEMBL;Acc:Q8RYE0]",108.77912800643,116.190675730138,210.325671548659,82.3082312407622,102.828006980333,206.501124043066,180.274755530919,260.158086042396,249.55072158892,87.1037798181879,118.503239580301,187.861255618461,0.0365394609715046,0.99997831504248,0.492759625735776,0.066376403824,0.598801569645387,-0.484151937222801,0.589653661369234,0.963092522219812,-0.131214917642316,2.47128341910045e-05,0.00105837057303773,-1.10812648060089,4
"AT2G34430.1","LHB1B1","2",14524607,14525918,"+",1311,"protein_coding","Chlorophyll a-b binding protein, chloroplastic [Source:UniProtKB/TrEMBL;Acc:Q39142]",31599.6338196186,27815.8844542399,64006.5700919881,26137.9003891209,30825.7455179291,67005.2983738395,40967.4383991947,36048.8394846155,58508.3334556715,18135.6231324182,28772.9807794073,37605.0638530439,0.777904756622235,0.99997831504248,-0.062443040205324,0.0739111769719337,0.624870501357173,-0.430537168596316,0.00109603733267368,0.0528432673764803,-0.729270480259344,7.42461678165115e-06,0.000383012049182368,-1.09736460865034,4
"AT3G03820.1",NA,"3",976715,977474,"-",759,"protein_coding","Putative auxin-induced protein [Source:UniProtKB/TrEMBL;Acc:Q9SRV9]",70.6942702630676,86.7892487432792,84.0954769671799,58.2066692439266,61.6368117389416,41.4723183144532,66.1353535803394,90.9763651530544,84.8833660708026,37.9691770330467,38.1567099410856,25.5311211995166,0.77111451660966,0.99997831504248,0.092590771807219,0.216149858055969,0.876832255647319,-0.436665331781344,0.0977283990766143,0.617576032471925,-0.566755256751678,0.00282608561031225,0.043583511746928,-1.09601136034024,4
"AT4G14270.1","CID2","4",8218083,8219307,"+",1224,"protein_coding","Polyadenylate-binding protein-interacting protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94AR4]",1337.43002963264,371.921473624168,710.765720197305,1619.06006239487,331.268334201185,744.772086322639,1587.12725373065,519.005995531334,818.483023673393,1453.84862968255,497.990133062958,601.206136778534,0.90106011984234,0.99997831504248,-0.0144753075061336,1.65720209363531e-07,3.5351600047435e-05,-0.680187810022969,0.000236115468089396,0.019238688339924,-0.429979043231047,3.41912847753912e-17,3.28341537796911e-14,-1.09569154574788,4
"AT4G26555.3","FKBP16-1","4",13404447,13406245,"-",1798,"protein_coding","Peptidyl-prolyl cis-trans isomerase FKBP16-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q944B0]",101.301639421894,107.930358980026,100.470760649004,58.3729767758915,92.9208035610748,84.7541368971105,144.595208718515,108.340050025195,86.7906012160533,54.7377785382689,45.9159394811077,47.246263939099,0.55652917230399,0.99997831504248,0.181923580239238,0.389876250747729,0.963847093737561,-0.293291348960084,0.0565609006886272,0.499665578761404,-0.61976131420341,0.00185582395697916,0.0319780624967948,-1.09497624340273,4
"AT4G27440.1","PORB","4",13725546,13727440,"+",1894,"protein_coding","Protochlorophyllide reductase B, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P21218]",19161.8992204785,3839.83033423281,7128.79238334013,14074.2736312978,5483.0333723119,8673.72503192093,22393.3029866681,7471.11266939553,5715.04635504876,10223.813137163,5388.027506588,6289.57098779782,0.64546231784449,0.99997831504248,0.140549486547436,0.294976571368195,0.925550543580119,-0.348188625945892,0.0492337686836678,0.469649233639472,-0.606157879880579,0.00119536279203409,0.0228544019073482,-1.09489599237391,4
"AT2G22980.5","SCPL13","2",9778812,9783280,"+",4468,"protein_coding","Serine carboxypeptidase-like 13 [Source:UniProtKB/TrEMBL;Acc:A8MQS0]",402.65568442104,291.053128041061,937.272292408898,385.462486445037,358.830694618263,764.677207775615,610.684970265134,386.96700653975,792.616772967085,334.859861527571,379.780649779453,560.68548393373,0.710127727204641,0.99997831504248,-0.0997862698137254,0.033731329735213,0.443079712644794,-0.623281336189062,0.0410070812733602,0.429622113394677,-0.554461430076353,0.00029476935650522,0.00786303556968196,-1.07795649645169,4
"AT5G45310.1",NA,"5",18359275,18361213,"-",1938,"protein_coding","AT5g45310/K9E15_9 [Source:UniProtKB/TrEMBL;Acc:Q94JR2]",61.0656618742551,109.131178355821,175.767609058286,100.176813949553,73.8147605420132,230.837190413122,80.9146419921023,97.5385674426547,184.536625391656,44.1287569301313,66.6447031173299,134.825076393778,0.358931834576557,0.99997831504248,-0.274819696263786,0.293520332077746,0.924769225166458,-0.343047164413091,0.00092975247735479,0.0468437370728809,-1.00645277205464,0.00136955904260576,0.0254454749568983,-1.07468024020394,6
"AT4G32420.1","CYP95","4",15647249,15652754,"-",5505,"protein_coding","Peptidyl-prolyl cis-trans isomerase CYP95 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWY7]",247.34950769877,464.797300059797,215.826440019677,148.949147291792,306.158798672562,201.996857612734,153.316747428273,135.51226732069,177.154434263716,66.0788279198535,30.2660054985746,89.7821735918921,0.0618492319503348,0.99997831504248,-0.849770758063448,0.531805885145905,0.986435386282206,-0.308598146920153,0.000521573065373812,0.0328682307262134,-1.6148571271897,0.0354129957535744,0.240985159530703,-1.0736845160464,5
"AT4G30160.4","VLN4","4",14753819,14760236,"+",6417,"protein_coding","villin 4 [Source:TAIR;Acc:AT4G30160]",390.47991615594,206.585769121749,306.561944528241,354.486398424453,300.519168467323,288.570760410167,317.699432567979,359.941649375021,297.215818320785,206.559934355338,127.095740090263,213.187216094281,0.815090115440261,0.99997831504248,0.0616160183184152,0.742897436727764,0.995926194929279,-0.094257043776835,0.000609340658563502,0.0358046227353996,-0.917740396512634,0.000260562997168598,0.00711787408457939,-1.07361345860788,6
"AT1G49130.2",NA,"1",18174373,18176389,"-",2016,"protein_coding","B-box type zinc finger protein with CCT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4I1N0]",283.124556044811,195.992169010009,280.098018497851,375.3339308806,140.847316957518,341.760605776029,359.301214795071,194.0264473129,238.39096654441,157.453213516815,181.669212736615,141.478805553176,0.645720503623249,0.99997831504248,-0.141377105424198,0.415971670203732,0.969754442999612,-0.272885760489358,0.00251292663346049,0.0912718850346334,-0.94090208773697,0.0017513129728151,0.0307935086656672,-1.07241074280213,6
"AT1G30510.2","RFNR2","1",10806930,10809184,"-",2254,"protein_coding","Ferredoxin--NADP reductase, root isozyme 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S9P8]",185.06399051193,93.8816432899368,114.183133426216,183.580671501064,93.9250204551957,84.7619922851315,224.378750884164,112.719687911372,101.919872323835,97.6729086796982,62.3036979118796,77.1289297091586,0.69492177279147,0.99997831504248,0.0956190177596868,0.228177294739004,0.88383918587166,-0.325264093183226,0.00980511455993044,0.211354691625167,-0.651004387029816,0.000107124692412589,0.0034512120260097,-1.07188749797273,4
"AT1G28070.1",NA,"1",9782847,9784091,"+",1244,"protein_coding","ATP-dependent RNA helicase [Source:UniProtKB/TrEMBL;Acc:Q9C7E6]",67.2510233107215,35.1957237622468,65.1779936630377,92.0805504826626,25.7458381636442,58.6070084711887,118.869155561157,40.0874070108631,58.1896904879845,90.5064177972986,36.3822636611944,49.4884083961077,0.987063165110624,0.99997831504248,-0.00517438398000253,0.0479174864693456,0.519841080677165,-0.716657704282911,0.265376998214448,0.839787557612327,-0.358468356742728,0.00291727259204129,0.0445232413867181,-1.06995167704564,1
"AT5G23240.1","DJC76","5",7826732,7828724,"-",1992,"protein_coding","Chaperone protein dnaJ C76, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FMX6]",881.5084856767,9.38849476848189,18.1267351189166,1274.27681229022,10.0620041191849,18.9363904302745,738.17000751046,11.922826051938,11.2088744245526,1196.97259301609,22.4955655722418,21.7122685995579,0.0849793886320839,0.99997831504248,-0.51584722127674,0.00075359419290625,0.0383829523331248,-1.22813262994293,0.21199800285436,0.790433066164121,-0.355375460581249,0.00242673522413872,0.0390655867674376,-1.06766086924744,1
"AT1G32450.1","NPF7.3","1",11715147,11719988,"-",4841,"protein_coding","Protein NRT1/ PTR FAMILY 7.3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQL2]",106.990324630959,280.504299354733,149.592344278139,69.9150892183513,159.822463332919,216.421218101584,72.3569430003424,135.501274992487,137.497244140201,18.8882106351277,47.5719946630092,72.5953434236181,0.0968636346690769,0.99997831504248,-0.597343101137233,0.763221047165701,0.996023292879054,-0.11693795405009,3.77140481544118e-05,0.00495635587680882,-1.54704377860809,0.0092543974412114,0.100626084617088,-1.06663863152095,5
"AT3G29320.1","PHS1","3",11252807,11257814,"+",5007,"protein_coding","Alpha-glucan phosphorylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIB2]",6083.66884384404,1214.83092249546,2170.18836223472,4628.38222037624,1540.75121502518,2304.93961756729,5696.20194973181,1780.12730310157,1779.51876621102,3165.11177167803,1449.21961005836,1561.33977917733,0.60323915901052,0.99997831504248,-0.123853989209974,0.061906560095625,0.582849371274948,-0.484590829272802,0.00338794111369671,0.109254396547761,-0.704651304954188,5.38957132929453e-05,0.00200546672056372,-1.06538814501702,4
"AT2G16940.4",NA,"2",7342607,7347444,"-",4837,"protein_coding","Splicing factor, CC1-like protein [Source:UniProtKB/TrEMBL;Acc:F4ILE1]",334.538527853213,186.618375963362,487.828830486302,256.077565391985,233.553489987541,515.809461641735,332.374366265707,326.302541689274,492.848658204943,242.334607726833,223.990222360943,338.221002296401,0.667092372494244,0.99997831504248,-0.0904123450029408,0.0166170717439994,0.297300326089586,-0.553496730945259,0.00511781919788305,0.14215905962847,-0.596317400967119,6.12023101330342e-06,0.000326516940043077,-1.05940178690944,4
"AT5G05090.1",NA,"5",1503232,1504494,"+",1262,"protein_coding","At5g05090 [Source:UniProtKB/TrEMBL;Acc:Q9FF65]",199.292470783376,48.1091126778209,67.9380829097386,191.244839067657,68.2365180899567,82.0541250409181,210.847660117814,78.0255681720728,85.6671330930701,103.005881332779,59.7321878915818,66.6798654889857,0.455164277693055,0.99997831504248,0.221806937857671,0.613875881114744,0.994453369763886,-0.165393500711358,0.0255291438770943,0.340258665720662,-0.671158506618503,0.00146305789236501,0.026634788351878,-1.05835894518753,4
"AT3G01490.2",NA,"3",190839,193537,"-",2698,"protein_coding","AT3g01490/F4P13_4 [Source:UniProtKB/TrEMBL;Acc:Q9SSA4]",142.00633928899,137.311111769293,229.33103573757,189.346439948676,188.918409496629,276.834643990899,164.320298292692,162.590801039056,336.203406393603,99.7244486183673,117.654929949472,175.917492452795,0.594988522005132,0.99997831504248,0.127609676972245,0.899287041957956,0.997903270549313,0.0331166925395093,7.61100685294419e-05,0.00850198928958796,-0.962241397212243,8.02483585969397e-05,0.00272975615456184,-1.05673438164498,6
"AT5G05890.1","UGT76C5","5",1772415,1774187,"+",1772,"protein_coding","Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8PV16]",219.247979052783,138.479742457807,196.672072775971,152.095545554813,116.273879740771,118.126864474857,207.225536723072,140.9053834864,122.281504240079,76.6504944553582,76.1399916747085,97.332721006664,0.254975510194869,0.99997831504248,-0.303223973255968,0.0237018259307848,0.364762488029015,-0.663049279383443,0.0120068451012112,0.238033513101385,-0.693960755637121,0.000490591349321644,0.0116325591736589,-1.0537860617646,4
"AT1G77960.1",NA,"1",29310021,29313025,"-",3004,"protein_coding","Repressor ROX1-like protein [Source:UniProtKB/TrEMBL;Acc:Q5BPU6]",61.9932149199749,45.7679339084641,47.1256773336161,48.4363437738605,17.8895089577969,68.5312579556212,25.7490628156426,14.0902169440019,10.1911618986768,12.6016816291077,8.65283943651143,14.2267290840458,0.000530380592611595,0.226220364894565,-1.92629228048244,0.153323328143341,0.805025245516514,-0.834075373829891,0.000165372948255667,0.014646291112904,-2.14450844607912,0.104700435843258,0.437736182540936,-1.05229153942657,2
"AT4G04630.1",NA,"4",2331677,2332814,"-",1137,"protein_coding","Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q8LFI5]",41.2764700165004,79.785421220181,177.500113434789,31.477115160923,67.1353266419966,145.169749558188,58.8337370810003,104.025017083454,137.732727612902,35.7540507183167,44.1609150561927,106.421670509137,0.529000961252532,0.99997831504248,-0.177945840038384,0.029442035818199,0.411810346866296,-0.683533513013477,0.0671989369784486,0.536951184986273,-0.538839834507962,0.00107753906567385,0.0212009419950708,-1.04442750748306,4
"AT3G52920.1",NA,"3",19624278,19626347,"+",2069,"protein_coding","Transcriptional activator (DUF662) [Source:UniProtKB/TrEMBL;Acc:Q8L9S7]",220.815605195209,166.619327249307,89.6732090487455,106.855368332758,133.12488647082,78.4469961999156,207.164196920382,158.21542474442,119.332440078437,56.7644990705293,64.9299253842798,60.6904569844295,0.284952886279213,0.99997831504248,0.285524467175519,0.480237552822819,0.981372574014704,-0.207624718601478,0.0534864228418711,0.487294416711124,-0.546775646020849,0.000639354380828616,0.0142149600895182,-1.03992483179785,4
"AT3G09035.1",NA,"3",2758812,2760382,"+",1570,"protein_coding","Concanavalin A-like lectin family protein [Source:UniProtKB/TrEMBL;Acc:Q3EBA4]",141.942801258815,109.137469499993,97.8714591288247,99.1116059631188,81.6251416692375,86.5654530761175,182.691085149884,141.983554182718,108.034721627859,77.7179202727544,58.8422608648015,81.6216661756056,0.24159464428952,0.99997831504248,0.305632281643456,0.151099869641798,0.799753625243649,-0.417869662817333,0.249164686274827,0.824611642472497,-0.31436809560067,0.000436007126369307,0.0106623172685493,-1.03787004006146,4
"AT2G18790.2","PHYB","2",8139756,8144430,"+",4674,"protein_coding","Phytochrome [Source:UniProtKB/TrEMBL;Acc:A0A178W0V4]",136.777234146103,115.033110435036,204.088572972273,75.6556355216954,87.1322090224454,176.750685040139,104.26846681555,134.439725518236,127.217178355548,52.4183467630152,66.5686821051158,105.46102763933,0.0650468763769184,0.99997831504248,-0.509388771518597,0.00862188529926834,0.203902683463255,-0.797495180285259,0.00876338044064647,0.198259233167364,-0.749758688697444,0.000929325011987222,0.0190139697677362,-1.03786509746411,4
"AT3G62500.2",NA,"3",23120423,23123188,"+",2765,"protein_coding","F-box protein RMF [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQ20]",48.5218723274614,41.0744720210034,57.0981962525515,45.0650230793584,42.4848000425428,61.3177492004231,55.1783256770865,48.7748969643642,69.2931278481162,29.40033557448,28.552570086439,44.9229396315857,0.840696316893565,0.99997831504248,0.0625901328672057,0.43039708421685,0.973449827928144,-0.272147994985728,0.0292855893428974,0.361361406308826,-0.702632715071864,0.0034175018413832,0.0496382699102128,-1.0373708429248,4
"AT1G09750.1","AED3","1",3157501,3159148,"+",1647,"protein_coding","Aspartyl protease AED3 [Source:UniProtKB/Swiss-Prot;Acc:O04496]",1412.25892502458,989.28021703525,1685.5761054234,937.073870272744,1297.0474498713,1728.60487295194,1454.1772396199,1563.99065637665,1497.18164578862,755.113710366182,661.105401485211,1264.00123924395,0.975163314315154,0.99997831504248,0.00757887406511188,0.260948079097768,0.904870602105664,-0.29808391940073,0.00307046188008556,0.102673557040782,-0.728689797403119,0.000126208278732008,0.00393896037922596,-1.03435259086896,4
"AT1G49720.1","ABF1","1",18400003,18402628,"+",2625,"protein_coding","Abscisic acid responsive element-binding factor 1 [Source:UniProtKB/TrEMBL;Acc:F4I3C9]",414.234911243168,59.85141411312,98.7891978459947,392.068517430184,52.5468494982328,155.097867860118,360.498862701676,58.52992852512,92.7301407153932,420.002709344429,52.7788578654229,139.260662363381,0.074168812146874,0.99997831504248,-0.546505558796536,0.00631861715261561,0.168743681167655,-0.927867284188009,0.0322553548359133,0.380893668410177,-0.651235528348634,0.00247592027924949,0.0396020355748248,-1.03259725374011,1
"AT1G12730.2",NA,"1",4334584,4337902,"+",3318,"protein_coding","GPI transamidase subunit PIG-U [Source:UniProtKB/TrEMBL;Acc:Q94K70]",109.638666583455,73.9355707792314,116.924514953671,122.828959400283,36.8917118646115,131.653628780007,156.957866881986,97.5524314108734,120.229456375468,92.3871421172791,83.0555606250421,104.061263002223,0.952050978955322,0.99997831504248,0.0189406870452162,0.0341968725256839,0.446884730165637,-0.744497198872306,0.399751317963596,0.91040404732283,-0.269132935624789,0.00333530878032388,0.0487279049895417,-1.03257082154231,1
"AT1G79440.1","ALDH5F1","1",29882121,29887414,"-",5293,"protein_coding","Succinate-semialdehyde dehydrogenase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SAK4]",1030.26818544642,173.699516457989,380.764704069633,1421.81833115284,224.655189186926,656.475556259277,1151.55511293075,236.310841807623,448.167809547304,1356.91139070145,261.22427091288,511.18761872805,0.3050253659864,0.99997831504248,-0.178303596879114,0.00987672735047091,0.221755305713532,-0.494258814346718,3.25577022730519e-05,0.00434885505116109,-0.716319490716109,8.26607111364719e-08,8.70626174576851e-06,-1.03227470818371,4
"AT2G42130.1","PAP13","2",17566185,17567666,"+",1481,"protein_coding","Probable plastid-lipid-associated protein 13, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8S9M1]",290.305632579476,245.167145741561,260.604180423811,237.786442992299,201.57777487826,188.438908148849,344.282229098182,279.489529822486,218.609364050611,246.462410379416,110.921097046347,103.530893769065,0.806835892751827,0.99997831504248,0.0671052975883403,0.175651820069972,0.835703156000082,-0.407430751773277,0.0474025104963572,0.460899850885839,-0.557048412340607,0.000784157671871115,0.016691260657526,-1.03158446170222,4
"AT2G39870.1",NA,"2",16643381,16645866,"+",2485,"protein_coding","At2g39870/T5I7.17 [Source:UniProtKB/TrEMBL;Acc:O04191]",778.607548460144,287.546559916512,445.152392119347,566.093206937048,289.467421847983,475.22507883385,874.417077260309,328.455558596559,524.523185564985,460.658810501107,288.025621160395,440.060214458428,0.924106658052723,0.99997831504248,-0.0230194214389654,0.0201435040341696,0.332128185838085,-0.615753584799609,0.073602236926553,0.556533563585939,-0.437190760340944,0.000124901472763971,0.00390305378219126,-1.02992492370159,4
"AT5G14550.1",NA,"5",4691006,4694055,"-",3049,"protein_coding","At5g14550 [Source:UniProtKB/TrEMBL;Acc:B6IDH4]",247.13066055396,203.028731443187,194.87165774982,247.902692321407,131.917588300874,134.358702514282,300.425202571797,186.432699196489,222.123271854231,190.028302209437,100.360098146455,128.019897981678,0.778068521752353,0.99997831504248,0.0561418778284091,0.0106764846078971,0.232977601620229,-0.566440550321149,0.0542316957679102,0.489766222591799,-0.397620166451629,6.02388393920625e-06,0.000322064955447755,-1.02020259460119,4
"AT1G73120.1",NA,"1",27497176,27498062,"-",886,"protein_coding","At1g73120 [Source:UniProtKB/TrEMBL;Acc:Q9CAS9]",130.526036437855,286.118177820487,373.260434736511,59.2397251363332,170.439112026472,316.441900861346,132.232776928953,220.898092345033,282.492173864827,54.9017737936821,111.928418532559,154.791638824489,0.104794293417025,0.99997831504248,-0.406484332043898,0.00695175092836054,0.177709024136141,-0.740839868972687,0.00953512432616323,0.20903729060873,-0.678784162561433,0.000352770614068174,0.00909914947526258,-1.01313969949022,4
"AT1G09195.12",NA,"1",2967940,2971530,"-",3590,"protein_coding","FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; CONTAINS InterPro DOMAIN/s: Metal-dependent phosphohydrolase, HD subdomain (InterPro:IPR006674), Ppx/GppA phosphatase (InterPro:IPR003695); /.../0201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT1G09195]",36.8632176161348,8.2156403049801,49.8648837441884,56.3855577598761,54.7634686595152,81.1580549337988,28.2071625089814,21.6803192297988,42.7759048367765,30.4301041615815,17.2986421393621,25.4452987673536,0.582492260429472,0.99997831504248,-0.289527535288076,0.33084118271392,0.944334374374018,0.545822192913176,0.000393423775697603,0.0270136257672815,-1.84619430666952,0.0852863074772816,0.392060855520275,-1.01084457846827,5
"AT3G61210.1",NA,"3",22658632,22659896,"-",1264,"protein_coding","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M2E3]",263.786265776846,286.284934046311,602.201198675861,212.439854396946,352.47936175513,725.845710605404,312.54603452276,473.522016129586,516.283991881468,171.426265955947,234.671083946852,415.22143888073,0.939517929552633,0.99997831504248,-0.0163077833284845,0.309808012535799,0.933219104146626,-0.238144104854917,0.00032893842023139,0.0241458580904991,-0.784043374848111,2.62516298261947e-05,0.00111661106218131,-1.00587969637454,6
"AT1G10760.3","GWD1","1",3581034,3590928,"-",9894,"protein_coding","Alpha-glucan water dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAC6]",11798.2765171733,1326.40784294824,1517.53665883649,10757.1394665251,1117.06078936124,1578.1331116146,9752.24817245036,1345.48899013924,1285.37010666124,7206.24858243264,1408.29384125326,1092.7334234068,0.144437704873315,0.99997831504248,-0.260201065003992,0.000757668657504037,0.0384193448524608,-0.654651914757019,0.000673962174334256,0.0378842716983255,-0.611311894933732,3.51713731225901e-07,3.02609142669034e-05,-1.00576274468676,4
"AT3G53800.1","Fes1B","3",19930798,19932892,"+",2094,"protein_coding","Fes1B [Source:UniProtKB/TrEMBL;Acc:Q9M346]",926.808217502757,149.029724486299,373.290383447397,1122.29499311804,234.858191697018,553.649838958655,1245.61309882967,309.958967962859,329.296662817942,846.805123823512,312.442237833665,461.384782297937,0.715501524741456,0.99997831504248,0.105007427399037,0.316604152735784,0.937305997123699,-0.315435126263833,0.0456340988804929,0.451245919512447,-0.578140090110915,0.00172567040635357,0.0304896113516061,-0.998582643773785,4
